;Dataset;Model;Filters;Baseline RMSE;Predicted RMSE;Ratio [%]
1762;lipophilicity;Gradient Boosting Regressor;BrenkFilter, RuleOfThreeFilter;0.9215;1.4326;155.46958761675285
1210;lipophilicity;SGD;RuleOfXuFilter, TiceInsecticidesFilter;482070154095.9755;749610907078.1694;155.49830262442032
360;lipophilicity;SVM;OpreaFilter, RuleOfFourFilter;0.8209;1.282;156.16555850193132
262;lipophilicity;SVM;LINTFilter, RuleOfThreeFilter;0.8209;1.2858;156.61899206291275
1094;lipophilicity;SGD;MolecularWeightFilter, TiceHerbicidesFilter;482070154095.9755;755216048767.0812;156.66102585905472
218;lipophilicity;SVM;HaoFilter, PfizerFilter;0.8209;1.2894;157.06041711199404
1049;lipophilicity;SGD;LipinskiFilter, OpreaFilter;482070154095.9755;759253527600.4235;157.4985551686453
1028;lipophilicity;SGD;LINTFilter, NIBRFilter;482070154095.9755;760506012469.4769;157.7583689858691
1618;lipophilicity;SGD;BrenkFilter, OpreaFilter;427781094874.2798;674930840135.2339;157.77481712547132
1352;lipophilicity;Gradient Boosting Regressor;LINTFilter, RuleOfThreeFilter;0.9185;1.4507;157.9449963516025
395;lipophilicity;SVM;REOSFilter, RuleOfFourFilter;0.8209;1.2976;158.05943545170527
220;lipophilicity;SVM;HaoFilter, RuleOfFourFilter;0.8209;1.2987;158.1998308598802
1390;lipophilicity;Gradient Boosting Regressor;MLSMRFilter, RuleOfTwoFilter;0.9185;1.4566;158.590195040498
971;lipophilicity;SGD;GSKFilter, REOSFilter;482070154095.9755;766137724438.4824;158.92660392452999
1021;lipophilicity;SGD;InpharmaticaFilter, TiceInsecticidesFilter;482070154095.9755;766437927156.8279;158.98887758237726
361;lipophilicity;SVM;OpreaFilter, RuleOfThreeFilter;0.8209;1.3101;159.58898225416124
1127;lipophilicity;SGD;NIHFilter, ValenceDiscoveryFilter;482070154095.9755;772100794065.9327;160.16357526091832
1612;lipophilicity;SGD;BrenkFilter, LINTFilter;427781094874.2798;688754771027.9536;161.00636032790817
1220;lipophilicity;SGD;TiceHerbicidesFilter, ValenceDiscoveryFilter;482070154095.9755;777839211097.2694;161.35394495764803
956;lipophilicity;SGD;GlaxoFilter, TiceInsecticidesFilter;482070154095.9755;778480850272.4696;161.48704574593546
1111;lipophilicity;SGD;NIBRFilter, TiceInsecticidesFilter;482070154095.9755;782820741619.973;162.38730711051673
961;lipophilicity;SGD;GSKFilter, InpharmaticaFilter;482070154095.9755;784550941061.8672;162.7462174116821
1110;lipophilicity;SGD;NIBRFilter, TiceHerbicidesFilter;482070154095.9755;784817464663.117;162.80150471768624
914;lipophilicity;SGD;GhoseFilter, HaoFilter;482070154095.9755;784970052222.6517;162.8331572807496
1451;lipophilicity;Gradient Boosting Regressor;OpreaFilter, RuleOfThreeFilter;0.9185;1.4997;163.28200526153753
414;lipophilicity;SVM;RuleOfThreeFilter, RuleOfXuFilter;0.8209;1.3443;163.74628543216417
1504;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, RuleOfXuFilter;0.9185;1.5052;163.87930011599855
998;lipophilicity;SGD;HaoFilter, SureChEMBLFilter;482070154095.9755;792287627000.8019;164.35110538767458
1577;lipophilicity;SGD;BMSFilter, FAF4DruglikeFilter;427781094874.2798;705079011138.0757;164.82238686711733
929;lipophilicity;SGD;GhoseFilter, RuleOfXuFilter;482070154095.9755;797355533154.5569;165.40238518807183
1066;lipophilicity;SGD;MLSMRFilter, NIHFilter;482070154095.9755;798468086145.7229;165.63317172022136
1152;lipophilicity;SGD;PAINSFilter, TiceHerbicidesFilter;482070154095.9755;800266703792.47;166.00627460399562
1555;lipophilicity;SGD;BeyondRo5Filter, LINTFilter;427781094874.2798;711369415630.4896;166.29285963175943
923;lipophilicity;SGD;GhoseFilter, PAINSFilter;482070154095.9755;804331028184.6537;166.84937272107476
937;lipophilicity;SGD;GlaxoFilter, HaoFilter;482070154095.9755;805966307572.6118;167.18859293084378
1579;lipophilicity;SGD;BMSFilter, GhoseFilter;427781094874.2798;719086757891.0154;168.09689967770714
997;lipophilicity;SGD;HaoFilter, RuleOfXuFilter;482070154095.9755;810607298529.0591;168.15131400308076
1666;lipophilicity;SGD;FAF4LeadlikeFilter, LipinskiFilter;427781094874.2798;720581399400.3177;168.4462936848784
966;lipophilicity;SGD;GSKFilter, NIBRFilter;482070154095.9755;812215261497.7845;168.48486773069968
1038;lipophilicity;SGD;LINTFilter, RuleOfXuFilter;482070154095.9755;812927169667.7009;168.63254502701594
925;lipophilicity;SGD;GhoseFilter, REOSFilter;482070154095.9755;812985565403.8032;168.64465856186268
963;lipophilicity;SGD;GSKFilter, LipinskiFilter;482070154095.9755;813626417594.6016;168.7775960991388
934;lipophilicity;SGD;GhoseFilter, ZINCBasicFilter;482070154095.9755;816473496399.9612;169.3681903894447
1173;lipophilicity;SGD;REOSFilter, TiceHerbicidesFilter;482070154095.9755;817764603738.6948;169.63601600108308
1040;lipophilicity;SGD;LINTFilter, TiceHerbicidesFilter;482070154095.9755;819046774709.2146;169.90198786422906
918;lipophilicity;SGD;GhoseFilter, MLSMRFilter;482070154095.9755;820839055258.2666;170.2737761887755
913;lipophilicity;SGD;GhoseFilter, GSKFilter;482070154095.9755;821563442795.675;170.42404218870385
1125;lipophilicity;SGD;NIHFilter, TiceHerbicidesFilter;482070154095.9755;824669842150.8662;171.06842959348245
1136;lipophilicity;SGD;OpreaFilter, RuleOfVeberFilter;482070154095.9755;824828734641.7397;171.10139004322684
1763;lipophilicity;Gradient Boosting Regressor;BrenkFilter, RuleOfTwoFilter;0.9215;1.5799;171.449098352382
1203;lipophilicity;SGD;RuleOfVeberFilter, TiceHerbicidesFilter;482070154095.9755;827807067274.6075;171.71921145522714
1561;lipophilicity;SGD;BeyondRo5Filter, OpreaFilter;427781094874.2798;736036561441.8435;172.05916069249312
986;lipophilicity;SGD;HaoFilter, MolecularWeightFilter;482070154095.9755;830108367503.5957;172.1965901540399
412;lipophilicity;SVM;RuleOfThreeFilter, RuleOfTwoFilter;0.8209;1.4229;173.33090611661743
1138;lipophilicity;SGD;OpreaFilter, SureChEMBLFilter;482070154095.9755;838185386192.7396;173.87207630901474
1224;lipophilicity;SGD;TiceInsecticidesFilter, ZINCBasicFilter;482070154095.9755;843551131410.7968;174.98513945396707
423;lipophilicity;SVM;RuleOfTwoFilter, SureChEMBLFilter;0.8209;1.4402;175.42662016644343
427;lipophilicity;SVM;RuleOfTwoFilter, ZINCDruglikeFilter;0.8209;1.4403;175.44718723935526
719;lipophilicity;MLP;LINTFilter, RuleOfTwoFilter;1.0169;1.7857;175.59330775218285
243;lipophilicity;SVM;InpharmaticaFilter, RuleOfTwoFilter;0.8209;1.442;175.65065349390431
1029;lipophilicity;SGD;LINTFilter, NIHFilter;482070154095.9755;850198164259.3135;176.36399122316274
1593;lipophilicity;SGD;BMSFilter, REOSFilter;427781094874.2798;754563048981.755;176.3899943272418
21;lipophilicity;SVM;BeyondRo5Filter, RuleOfTwoFilter;0.8209;1.4486;176.45960194336092
421;lipophilicity;SVM;RuleOfTwoFilter, RuleOfVeberFilter;0.8209;1.4486;176.45960194336092
282;lipophilicity;SVM;LipinskiFilter, RuleOfTwoFilter;0.8209;1.4486;176.45960194336092
426;lipophilicity;SVM;RuleOfTwoFilter, ZINCBasicFilter;0.8209;1.4486;176.45960194336092
222;lipophilicity;SVM;HaoFilter, RuleOfTwoFilter;0.8209;1.4486;176.45960194336092
200;lipophilicity;SVM;GSKFilter, RuleOfTwoFilter;0.8209;1.4486;176.45960194336092
317;lipophilicity;SVM;MolecularWeightFilter, RuleOfTwoFilter;0.8209;1.4486;176.45960194336092
969;lipophilicity;SGD;GSKFilter, PAINSFilter;482070154095.9755;852308147349.2994;176.80168334578397
50;lipophilicity;SVM;BMSFilter, RuleOfTwoFilter;0.8209;1.4531;176.9983166552301
348;lipophilicity;SVM;NIHFilter, RuleOfTwoFilter;0.8209;1.4531;176.9983166552301
105;lipophilicity;SVM;FAF4DruglikeFilter, RuleOfTwoFilter;0.8209;1.4538;177.09157632261292
978;lipophilicity;SGD;GSKFilter, TiceInsecticidesFilter;482070154095.9755;856313949382.8209;177.6326416615987
945;lipophilicity;SGD;GlaxoFilter, OpreaFilter;482070154095.9755;857691375895.2651;177.918373209329
178;lipophilicity;SVM;GlaxoFilter, RuleOfTwoFilter;0.8209;1.4612;177.98556552920948
300;lipophilicity;SVM;MLSMRFilter, RuleOfTwoFilter;0.8209;1.4623;178.1214852340101
375;lipophilicity;SVM;PAINSFilter, RuleOfTwoFilter;0.8209;1.4718;179.28637005158222
1660;lipophilicity;SGD;FAF4LeadlikeFilter, GhoseFilter;427781094874.2798;769050131590.8549;179.77655880675846
962;lipophilicity;SGD;GSKFilter, LINTFilter;482070154095.9755;868152087787.3602;180.0883295534864
1067;lipophilicity;SGD;MLSMRFilter, OpreaFilter;482070154095.9755;871618371912.6868;180.80737098259684
1513;lipophilicity;Gradient Boosting Regressor;RuleOfTwoFilter, SureChEMBLFilter;0.9185;1.6627;181.03332862601928
425;lipophilicity;SVM;RuleOfTwoFilter, TiceInsecticidesFilter;0.8209;1.4883;181.28928227477851
130;lipophilicity;SVM;FAF4LeadlikeFilter, RuleOfTwoFilter;0.8209;1.4923;181.7760186449029
424;lipophilicity;SVM;RuleOfTwoFilter, TiceHerbicidesFilter;0.8209;1.4943;182.02173037692316
1161;lipophilicity;SGD;PfizerFilter, RuleOfXuFilter;482070154095.9755;878943317033.2026;182.32684798366785
78;lipophilicity;SVM;BrenkFilter, RuleOfTwoFilter;0.8209;1.4994;182.64810843234923
1684;lipophilicity;SGD;FAF4LeadlikeFilter, ZINCDruglikeFilter;427781094874.2798;781503899821.9504;182.68780672779053
1476;lipophilicity;Gradient Boosting Regressor;PfizerFilter, RuleOfTwoFilter;0.9185;1.6798;182.8901760496689
1209;lipophilicity;SGD;RuleOfXuFilter, TiceHerbicidesFilter;482070154095.9755;884396028057.6963;183.45795120135597
333;lipophilicity;SVM;NIBRFilter, RuleOfTwoFilter;0.8209;1.5091;183.82829898209044
1549;lipophilicity;SGD;BeyondRo5Filter, FAF4LeadlikeFilter;427781094874.2798;786701866318.9629;183.902906356852
1706;lipophilicity;Gradient Boosting Regressor;BeyondRo5Filter, RuleOfTwoFilter;0.9215;1.6947;183.91280474572588
936;lipophilicity;SGD;GlaxoFilter, GSKFilter;482070154095.9755;888681934268.14;184.3470139599665
841;lipophilicity;MLP;PfizerFilter, RuleOfThreeFilter;1.0169;1.8759;184.45993471791823
1641;lipophilicity;SGD;FAF4DruglikeFilter, MLSMRFilter;427781094874.2798;790648301243.7372;184.8254424324432
1407;lipophilicity;Gradient Boosting Regressor;MolecularWeightFilter, RuleOfTwoFilter;0.9185;1.7044;185.56743644203516
1372;lipophilicity;Gradient Boosting Regressor;LipinskiFilter, RuleOfTwoFilter;0.9185;1.707;185.85807798701535
1511;lipophilicity;Gradient Boosting Regressor;RuleOfTwoFilter, RuleOfVeberFilter;0.9185;1.7076;185.92377354905264
842;lipophilicity;MLP;PfizerFilter, RuleOfTwoFilter;1.0169;1.8916;186.00353223213725
1312;lipophilicity;Gradient Boosting Regressor;HaoFilter, RuleOfTwoFilter;0.9185;1.7091;186.08385944638093
1290;lipophilicity;Gradient Boosting Regressor;GSKFilter, RuleOfTwoFilter;0.9185;1.718;187.05272757496132
1214;lipophilicity;SGD;SureChEMBLFilter, TiceHerbicidesFilter;482070154095.9755;902519586472.0392;187.21747836983
1639;lipophilicity;SGD;FAF4DruglikeFilter, LINTFilter;427781094874.2798;801476565622.2346;187.3567053863799
1516;lipophilicity;Gradient Boosting Regressor;RuleOfTwoFilter, ZINCBasicFilter;0.9185;1.7221;187.49685798286507
988;lipophilicity;SGD;HaoFilter, NIHFilter;482070154095.9755;904229934315.9016;187.5722706815569
1610;lipophilicity;SGD;BrenkFilter, HaoFilter;427781094874.2798;802764824226.1746;187.65785441315458
1438;lipophilicity;Gradient Boosting Regressor;NIHFilter, RuleOfTwoFilter;0.9185;1.7264;187.96737735927627
1637;lipophilicity;SGD;FAF4DruglikeFilter, HaoFilter;427781094874.2798;804546402105.9896;188.0743239348707
154;lipophilicity;SVM;GhoseFilter, RuleOfTwoFilter;0.8209;1.5464;188.36436638672615
981;lipophilicity;SGD;GSKFilter, ZINCDruglikeFilter;482070154095.9755;909144222087.4568;188.59168408639025
1465;lipophilicity;Gradient Boosting Regressor;PAINSFilter, RuleOfTwoFilter;0.9185;1.7323;188.60836300760403
1735;lipophilicity;Gradient Boosting Regressor;BMSFilter, RuleOfTwoFilter;0.9215;1.7469;189.57236773328162
1333;lipophilicity;Gradient Boosting Regressor;InpharmaticaFilter, RuleOfTwoFilter;0.9185;1.7422;189.6825485000952
1100;lipophilicity;SGD;NIBRFilter, OpreaFilter;482070154095.9755;921852240430.0308;191.22781873081877
1626;lipophilicity;SGD;BrenkFilter, RuleOfXuFilter;427781094874.2798;819907716930.073;191.66525280202833
1423;lipophilicity;Gradient Boosting Regressor;NIBRFilter, RuleOfTwoFilter;0.9185;1.7632;191.9711483518566
990;lipophilicity;SGD;HaoFilter, PAINSFilter;482070154095.9755;941644636279.0544;195.33352734622565
1664;lipophilicity;SGD;FAF4LeadlikeFilter, InpharmaticaFilter;427781094874.2798;835679647379.4022;195.35216899311536
1552;lipophilicity;SGD;BeyondRo5Filter, GSKFilter;427781094874.2798;841118343229.915;196.62354258013917
1655;lipophilicity;SGD;FAF4DruglikeFilter, TiceHerbicidesFilter;427781094874.2798;841195003813.3312;196.6414630970425
1601;lipophilicity;SGD;BMSFilter, TiceInsecticidesFilter;427781094874.2798;841197612607.6443;196.64207294033486
1517;lipophilicity;Gradient Boosting Regressor;RuleOfTwoFilter, ZINCDruglikeFilter;0.9185;1.817;197.8370437734018
947;lipophilicity;SGD;GlaxoFilter, PfizerFilter;482070154095.9755;956619989465.8228;198.43999495462833
385;lipophilicity;SVM;PfizerFilter, RuleOfThreeFilter;0.8209;1.638;199.52379529400756
1502;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, RuleOfTwoFilter;0.9185;1.836;199.90601171605397
1268;lipophilicity;Gradient Boosting Regressor;GlaxoFilter, RuleOfTwoFilter;0.9185;1.8369;199.9997357086943
1353;lipophilicity;Gradient Boosting Regressor;LINTFilter, RuleOfTwoFilter;0.9185;1.8377;200.0866230695122
1013;lipophilicity;SGD;InpharmaticaFilter, REOSFilter;482070154095.9755;965217841149.7256;200.2235220223901
1550;lipophilicity;SGD;BeyondRo5Filter, GhoseFilter;427781094874.2798;862240784763.2067;201.5612178973477
1003;lipophilicity;SGD;HaoFilter, ZINCDruglikeFilter;482070154095.9755;972972962017.846;201.83223411589518
1475;lipophilicity;Gradient Boosting Regressor;PfizerFilter, RuleOfThreeFilter;0.9185;1.854;201.8612534027194
1662;lipophilicity;SGD;FAF4LeadlikeFilter, GSKFilter;427781094874.2798;865058226154.3724;202.2198354531314
1682;lipophilicity;SGD;FAF4LeadlikeFilter, ValenceDiscoveryFilter;427781094874.2798;865991112312.8077;202.43791104590846
1578;lipophilicity;SGD;BMSFilter, FAF4LeadlikeFilter;427781094874.2798;867932410384.9792;202.8917174659285
975;lipophilicity;SGD;GSKFilter, RuleOfXuFilter;482070154095.9755;978568044567.1576;202.9928706958146
960;lipophilicity;SGD;GSKFilter, HaoFilter;482070154095.9755;981518709700.0652;203.60495279793952
1661;lipophilicity;SGD;FAF4LeadlikeFilter, GlaxoFilter;427781094874.2798;873779603785.2029;204.25858324618042
386;lipophilicity;SVM;PfizerFilter, RuleOfTwoFilter;0.8209;1.6798;204.61411023530792
1117;lipophilicity;SGD;NIHFilter, PfizerFilter;482070154095.9755;989688567389.9264;205.2996973533626
1790;lipophilicity;Gradient Boosting Regressor;FAF4DruglikeFilter, RuleOfTwoFilter;0.9215;1.914;207.71061878161626
1671;lipophilicity;SGD;FAF4LeadlikeFilter, OpreaFilter;427781094874.2798;890569770406.3439;208.1835268265122
1669;lipophilicity;SGD;FAF4LeadlikeFilter, NIBRFilter;427781094874.2798;891201050402.4858;208.33109762936112
1553;lipophilicity;SGD;BeyondRo5Filter, HaoFilter;427781094874.2798;891968425010.3851;208.5104825103421
1581;lipophilicity;SGD;BMSFilter, GSKFilter;427781094874.2798;895175552887.0701;209.26019490182296
1167;lipophilicity;SGD;PfizerFilter, ZINCDruglikeFilter;482070154095.9755;1033477585294.2286;214.38323374993118
263;lipophilicity;SVM;LINTFilter, RuleOfTwoFilter;0.8209;1.7806;216.90075332845998
1628;lipophilicity;SGD;BrenkFilter, TiceHerbicidesFilter;427781094874.2798;930929890421.6488;217.61828691734007
976;lipophilicity;SGD;GSKFilter, SureChEMBLFilter;482070154095.9755;1049850145754.419;217.7795362011571
932;lipophilicity;SGD;GhoseFilter, TiceInsecticidesFilter;482070154095.9755;1071520217698.038;222.2747474809877
930;lipophilicity;SGD;GhoseFilter, SureChEMBLFilter;482070154095.9755;1082926355313.0574;224.640821696142
1653;lipophilicity;SGD;FAF4DruglikeFilter, RuleOfXuFilter;427781094874.2798;962154059560.72;224.91738674040437
1020;lipophilicity;SGD;InpharmaticaFilter, TiceHerbicidesFilter;482070154095.9755;1087260038659.9788;225.53979528123116
1636;lipophilicity;SGD;FAF4DruglikeFilter, GSKFilter;427781094874.2798;977026033648.6718;228.39392515366046
818;lipophilicity;MLP;OpreaFilter, RuleOfTwoFilter;1.0169;2.3683;232.8858921954892
1582;lipophilicity;SGD;BMSFilter, HaoFilter;427781094874.2798;997298304557.9092;233.1328608271023
878;lipophilicity;MLP;RuleOfTwoFilter, RuleOfXuFilter;1.0169;2.3768;233.72185963923067
1670;lipophilicity;SGD;FAF4LeadlikeFilter, NIHFilter;427781094874.2798;999898264480.9548;233.74063895339137
1135;lipophilicity;SGD;OpreaFilter, RuleOfTwoFilter;482070154095.9755;1157462852424.0383;240.1025748201783
1815;lipophilicity;Gradient Boosting Regressor;FAF4LeadlikeFilter, RuleOfTwoFilter;0.9215;2.2769;247.08978765851154
1607;lipophilicity;SGD;BrenkFilter, GhoseFilter;427781094874.2798;1078033497418.05;252.00587644829707
1515;lipophilicity;Gradient Boosting Regressor;RuleOfTwoFilter, TiceInsecticidesFilter;0.9185;2.3299;253.67652391790975
362;lipophilicity;SVM;OpreaFilter, RuleOfTwoFilter;0.8209;2.0926;254.89859501908344
1244;lipophilicity;Gradient Boosting Regressor;GhoseFilter, RuleOfTwoFilter;0.9185;2.3658;257.5813534607668
1514;lipophilicity;Gradient Boosting Regressor;RuleOfTwoFilter, TiceHerbicidesFilter;0.9185;2.5336;275.8526509166055
1672;lipophilicity;SGD;FAF4LeadlikeFilter, PAINSFilter;427781094874.2798;1180805009389.3894;276.0301994496543
422;lipophilicity;SVM;RuleOfTwoFilter, RuleOfXuFilter;0.8209;2.2664;276.07360375033704
1452;lipophilicity;Gradient Boosting Regressor;OpreaFilter, RuleOfTwoFilter;0.9185;2.6239;285.68254550411046
1512;lipophilicity;Gradient Boosting Regressor;RuleOfTwoFilter, RuleOfXuFilter;0.9185;2.6372;287.13888608203087
1133;lipophilicity;SGD;OpreaFilter, RuleOfFourFilter;482070154095.9755;1555479738117.5874;322.66667515116615
1169;lipophilicity;SGD;REOSFilter, RuleOfThreeFilter;482070154095.9755;1579786662160.7285;327.70887156938744
993;lipophilicity;SGD;HaoFilter, RuleOfFourFilter;482070154095.9755;1621866523461.8735;336.43786276363744
951;lipophilicity;SGD;GlaxoFilter, RuleOfTwoFilter;482070154095.9755;1643272059450.275;340.87819905214775
1181;lipophilicity;SGD;RuleOfFourFilter, TiceInsecticidesFilter;482070154095.9755;1649452035725.322;342.16016521880175
1191;lipophilicity;SGD;RuleOfThreeFilter, ValenceDiscoveryFilter;482070154095.9755;1653395971749.1963;342.97829013078064
1131;lipophilicity;SGD;OpreaFilter, PfizerFilter;482070154095.9755;1681937416251.498;348.8988899148153
1012;lipophilicity;SGD;InpharmaticaFilter, PfizerFilter;482070154095.9755;1735062965044.457;359.91918402378894
1196;lipophilicity;SGD;RuleOfTwoFilter, SureChEMBLFilter;482070154095.9755;1741517737790.1829;361.2581536096224
1158;lipophilicity;SGD;PfizerFilter, RuleOfThreeFilter;482070154095.9755;1749052018842.1626;362.8210549815418
991;lipophilicity;SGD;HaoFilter, PfizerFilter;482070154095.9755;1752122274350.3916;363.45794475414897
1189;lipophilicity;SGD;RuleOfThreeFilter, TiceHerbicidesFilter;482070154095.9755;1760564359888.3394;365.20915989705264
1168;lipophilicity;SGD;REOSFilter, RuleOfFourFilter;482070154095.9755;1780935048321.1191;369.43482876696663
1185;lipophilicity;SGD;RuleOfThreeFilter, RuleOfTwoFilter;482070154095.9755;1784064496431.993;370.08399737537013
950;lipophilicity;SGD;GlaxoFilter, RuleOfThreeFilter;482070154095.9755;1790479389321.7097;371.4146943362195
1034;lipophilicity;SGD;LINTFilter, RuleOfFourFilter;482070154095.9755;1804330666886.827;374.28798517312936
1073;lipophilicity;SGD;MLSMRFilter, RuleOfTwoFilter;482070154095.9755;1809524673424.8423;375.36542307171817
1014;lipophilicity;SGD;InpharmaticaFilter, RuleOfFourFilter;482070154095.9755;1817335750538.871;376.98574265542624
1120;lipophilicity;SGD;NIHFilter, RuleOfThreeFilter;482070154095.9755;1817769987097.0205;377.0758201170695
1160;lipophilicity;SGD;PfizerFilter, RuleOfVeberFilter;482070154095.9755;1825623499957.3325;378.70494251628537
1069;lipophilicity;SGD;MLSMRFilter, PfizerFilter;482070154095.9755;1831279206535.428;379.8781548651605
924;lipophilicity;SGD;GhoseFilter, PfizerFilter;482070154095.9755;1863297710276.9573;386.5200312537898
1032;lipophilicity;SGD;LINTFilter, PfizerFilter;482070154095.9755;1867018798330.7231;387.2919288753598
926;lipophilicity;SGD;GhoseFilter, RuleOfThreeFilter;482070154095.9755;1870754598624.8547;388.0668783847601
1192;lipophilicity;SGD;RuleOfThreeFilter, ZINCBasicFilter;482070154095.9755;1916327663686.317;397.52049518186817
1182;lipophilicity;SGD;RuleOfFourFilter, ValenceDiscoveryFilter;482070154095.9755;1925524638329.9597;399.4283035299892
1163;lipophilicity;SGD;PfizerFilter, TiceHerbicidesFilter;482070154095.9755;1931012501870.262;400.5666987394155
1086;lipophilicity;SGD;MolecularWeightFilter, PfizerFilter;482070154095.9755;1941145891859.9067;402.66875585777154
1180;lipophilicity;SGD;RuleOfFourFilter, SureChEMBLFilter;482070154095.9755;1948477458016.5215;404.18960631788013
1146;lipophilicity;SGD;PAINSFilter, RuleOfFourFilter;482070154095.9755;1949299866034.0493;404.3602055575427
1649;lipophilicity;SGD;FAF4DruglikeFilter, RuleOfFourFilter;427781094874.2798;1731092763112.3174;404.66789763607176
1197;lipophilicity;SGD;RuleOfTwoFilter, TiceHerbicidesFilter;482070154095.9755;1960026775210.648;406.58538151698673
970;lipophilicity;SGD;GSKFilter, PfizerFilter;482070154095.9755;1960057195160.5403;406.5916917914632
1165;lipophilicity;SGD;PfizerFilter, ValenceDiscoveryFilter;482070154095.9755;1983811526291.361;411.51925906128656
1178;lipophilicity;SGD;RuleOfFourFilter, RuleOfVeberFilter;482070154095.9755;1990342210115.914;412.8739755416711
1119;lipophilicity;SGD;NIHFilter, RuleOfFourFilter;482070154095.9755;1998063232691.656;414.47561433016256
1089;lipophilicity;SGD;MolecularWeightFilter, RuleOfThreeFilter;482070154095.9755;2001231172377.22;415.13276758029576
1104;lipophilicity;SGD;NIBRFilter, RuleOfFourFilter;482070154095.9755;2005779100407.2063;416.0761838012222
1144;lipophilicity;SGD;PAINSFilter, PfizerFilter;482070154095.9755;2011042376372.0732;417.16799085879404
1102;lipophilicity;SGD;NIBRFilter, PfizerFilter;482070154095.9755;2017279016282.035;418.4617112554979
949;lipophilicity;SGD;GlaxoFilter, RuleOfFourFilter;482070154095.9755;2027803271700.8313;420.6448489854269
1164;lipophilicity;SGD;PfizerFilter, TiceInsecticidesFilter;482070154095.9755;2030466770628.1687;421.19736170680306
1675;lipophilicity;SGD;FAF4LeadlikeFilter, RuleOfThreeFilter;427781094874.2798;1807388517019.028;422.5031303803175
931;lipophilicity;SGD;GhoseFilter, TiceHerbicidesFilter;482070154095.9755;2039603204818.236;423.0926116226998
1673;lipophilicity;SGD;FAF4LeadlikeFilter, PfizerFilter;427781094874.2798;1811372838842.592;423.4345230648715
1179;lipophilicity;SGD;RuleOfFourFilter, RuleOfXuFilter;482070154095.9755;2042776956090.4563;423.7509704207407
1162;lipophilicity;SGD;PfizerFilter, SureChEMBLFilter;482070154095.9755;2049496913273.838;425.1449495182402
1166;lipophilicity;SGD;PfizerFilter, ZINCBasicFilter;482070154095.9755;2053278544683.1824;425.92940617402223
968;lipophilicity;SGD;GSKFilter, OpreaFilter;482070154095.9755;2055227686371.0344;426.3337335673053
1195;lipophilicity;SGD;RuleOfTwoFilter, RuleOfXuFilter;482070154095.9755;2060945178718.2505;427.5197626750268
1035;lipophilicity;SGD;LINTFilter, RuleOfThreeFilter;482070154095.9755;2077875863276.7732;431.0318416566167
989;lipophilicity;SGD;HaoFilter, OpreaFilter;482070154095.9755;2084131811538.7656;432.3295673525217
1620;lipophilicity;SGD;BrenkFilter, PfizerFilter;427781094874.2798;1855627636946.1133;433.7797203243547
1071;lipophilicity;SGD;MLSMRFilter, RuleOfFourFilter;482070154095.9755;2095146658642.5913;434.6144727776421
982;lipophilicity;SGD;HaoFilter, InpharmaticaFilter;482070154095.9755;2100341845605.7256;435.6921555420682
1139;lipophilicity;SGD;OpreaFilter, TiceHerbicidesFilter;482070154095.9755;2100511430449.421;435.7273339994472
1183;lipophilicity;SGD;RuleOfFourFilter, ZINCBasicFilter;482070154095.9755;2102845995838.1587;436.21161317933456
1188;lipophilicity;SGD;RuleOfThreeFilter, SureChEMBLFilter;482070154095.9755;2102891350900.3064;436.2210215738934
1157;lipophilicity;SGD;PfizerFilter, REOSFilter;482070154095.9755;2106678816351.8567;437.0066884357328
977;lipophilicity;SGD;GSKFilter, TiceHerbicidesFilter;482070154095.9755;2122319497902.7583;440.25117088668077
1147;lipophilicity;SGD;PAINSFilter, RuleOfThreeFilter;482070154095.9755;2124050470557.442;440.6102415820922
983;lipophilicity;SGD;HaoFilter, LINTFilter;482070154095.9755;2127855862620.0408;441.39962711659706
1184;lipophilicity;SGD;RuleOfFourFilter, ZINCDruglikeFilter;482070154095.9755;2135746050920.1252;443.03635742089915
1002;lipophilicity;SGD;HaoFilter, ZINCBasicFilter;482070154095.9755;2162974282484.094;448.6845460367303
1647;lipophilicity;SGD;FAF4DruglikeFilter, PfizerFilter;427781094874.2798;1945448969445.946;454.7767521184386
999;lipophilicity;SGD;HaoFilter, TiceHerbicidesFilter;482070154095.9755;2196952299931.9792;455.7329013765467
1134;lipophilicity;SGD;OpreaFilter, RuleOfThreeFilter;482070154095.9755;2214634726132.9707;459.40092065771375
1624;lipophilicity;SGD;BrenkFilter, RuleOfTwoFilter;427781094874.2798;1973625168684.074;461.36334502208445
1622;lipophilicity;SGD;BrenkFilter, RuleOfFourFilter;427781094874.2798;1974487984052.7456;461.5650405572565
1565;lipophilicity;SGD;BeyondRo5Filter, RuleOfFourFilter;427781094874.2798;1974688772966.2876;461.61197786139365
1001;lipophilicity;SGD;HaoFilter, ValenceDiscoveryFilter;482070154095.9755;2235489490244.748;463.72700555108077
1592;lipophilicity;SGD;BMSFilter, PfizerFilter;427781094874.2798;1990697174464.796;465.3541725703985
1051;lipophilicity;SGD;LipinskiFilter, PfizerFilter;482070154095.9755;2256387032835.828;468.06196435604335
1053;lipophilicity;SGD;LipinskiFilter, RuleOfFourFilter;482070154095.9755;2262864676146.4346;469.40567818183575
1594;lipophilicity;SGD;BMSFilter, RuleOfFourFilter;427781094874.2798;2009839116624.06;469.8288775979523
